"","MXSPD","Location"
"15096",5.1,"Brisbane"
"15097",5.1,"Brisbane"
"15098",7,"Brisbane"
"15099",8.9,"Brisbane"
"15100",8.9,"Brisbane"
"15101",8,"Brisbane"
"15102",7,"Brisbane"
"15103",8,"Brisbane"
"15104",6,"Brisbane"
"15105",4.1,"Brisbane"
"15106",2.9,"Brisbane"
"15107",6,"Brisbane"
"15108",6,"Brisbane"
"15109",5.1,"Brisbane"
"15110",4.1,"Brisbane"
"15111",2.9,"Brisbane"
"15112",4.1,"Brisbane"
"15113",6,"Brisbane"
"15114",2.9,"Brisbane"
"15115",5.1,"Brisbane"
"15116",6,"Brisbane"
"15117",4.1,"Brisbane"
"15118",4.1,"Brisbane"
"15119",4.1,"Brisbane"
"15120",4.1,"Brisbane"
"15121",2.9,"Brisbane"
"15122",4.1,"Brisbane"
"15123",5.1,"Brisbane"
"15124",6,"Brisbane"
"15125",5.1,"Brisbane"
"15126",6,"Brisbane"
"15127",8,"Brisbane"
"15128",8,"Brisbane"
"15129",5.1,"Brisbane"
"15130",4.1,"Brisbane"
"15131",5.1,"Brisbane"
"15132",8,"Brisbane"
"15133",4.1,"Brisbane"
"15134",2.9,"Brisbane"
"15135",2.9,"Brisbane"
"15136",4.1,"Brisbane"
"15137",1.9,"Brisbane"
"15138",1.9,"Brisbane"
"15139",4.1,"Brisbane"
"15140",6,"Brisbane"
"15141",9.9,"Brisbane"
"15142",7,"Brisbane"
"15143",2.9,"Brisbane"
"15144",4.1,"Brisbane"
"15145",6,"Brisbane"
"15146",11.1,"Brisbane"
"15147",11.1,"Brisbane"
"15148",2.9,"Brisbane"
"15149",4.1,"Brisbane"
"15150",5.1,"Brisbane"
"15151",1.9,"Brisbane"
"15152",4.1,"Brisbane"
"15153",7,"Brisbane"
"15154",6,"Brisbane"
"15155",2.9,"Brisbane"
"15156",8.9,"Brisbane"
"15157",14,"Brisbane"
"15158",4.1,"Brisbane"
"15159",6,"Brisbane"
"15160",8,"Brisbane"
"15161",6,"Brisbane"
"15162",1,"Brisbane"
"15163",8,"Brisbane"
"15164",14,"Brisbane"
"15165",7,"Brisbane"
"15166",4.1,"Brisbane"
"15167",5.1,"Brisbane"
"15168",4.1,"Brisbane"
"15169",2.9,"Brisbane"
"15170",5.1,"Brisbane"
"15171",5.1,"Brisbane"
"15172",2.9,"Brisbane"
"15173",5.1,"Brisbane"
"15174",4.1,"Brisbane"
"15175",6,"Brisbane"
"15176",2.9,"Brisbane"
"15177",6,"Brisbane"
"15178",7,"Brisbane"
"15179",5.1,"Brisbane"
"15180",6,"Brisbane"
"15181",8,"Brisbane"
"15182",7,"Brisbane"
"15183",1.9,"Brisbane"
"15184",4.1,"Brisbane"
"15185",4.1,"Brisbane"
"15186",7,"Brisbane"
"15187",2.9,"Brisbane"
"15188",6,"Brisbane"
"15189",7,"Brisbane"
"15190",8,"Brisbane"
"15191",7,"Brisbane"
"15192",7,"Brisbane"
"15193",6,"Brisbane"
"15194",11.1,"Brisbane"
"15195",11.1,"Brisbane"
"15196",8.9,"Brisbane"
"15197",5.1,"Brisbane"
"15198",8.9,"Brisbane"
"15199",7,"Brisbane"
"15200",6,"Brisbane"
"15201",6,"Brisbane"
"15202",5.1,"Brisbane"
"15203",7,"Brisbane"
"15204",7,"Brisbane"
"15205",7,"Brisbane"
"15206",4.1,"Brisbane"
"15207",4.1,"Brisbane"
"15208",5.1,"Brisbane"
"15209",5.1,"Brisbane"
"15210",8,"Brisbane"
"15211",8.9,"Brisbane"
"15212",6,"Brisbane"
"15213",5.1,"Brisbane"
"15214",6,"Brisbane"
"15215",8,"Brisbane"
"15216",6,"Brisbane"
"15217",7,"Brisbane"
"15218",4.1,"Brisbane"
"15219",5.1,"Brisbane"
"15220",6,"Brisbane"
"15221",5.1,"Brisbane"
"15222",5.1,"Brisbane"
"15223",7,"Brisbane"
"15224",7,"Brisbane"
"15225",11.1,"Brisbane"
"15226",4.1,"Brisbane"
"15227",6,"Brisbane"
"15228",8,"Brisbane"
"15229",8,"Brisbane"
"15230",9.9,"Brisbane"
"15231",8,"Brisbane"
"15232",7,"Brisbane"
"15233",7,"Brisbane"
"15234",6,"Brisbane"
"15235",7,"Brisbane"
"15236",5.1,"Brisbane"
"15237",6,"Brisbane"
"15238",6,"Brisbane"
"15239",8,"Brisbane"
"15240",6,"Brisbane"
"15241",5.1,"Brisbane"
"15242",7,"Brisbane"
"15243",6,"Brisbane"
"15244",6,"Brisbane"
"15245",6,"Brisbane"
"15246",8.9,"Brisbane"
"15247",8,"Brisbane"
"15248",6,"Brisbane"
"15249",6,"Brisbane"
"15250",8,"Brisbane"
"15251",7,"Brisbane"
"15252",9.9,"Brisbane"
"15253",7,"Brisbane"
"15254",6,"Brisbane"
"15255",8,"Brisbane"
"15256",8,"Brisbane"
"15257",8.9,"Brisbane"
"15258",8.9,"Brisbane"
"15259",9.9,"Brisbane"
"15260",8.9,"Brisbane"
"15261",6,"Brisbane"
"15262",7,"Brisbane"
"15263",8,"Brisbane"
"15264",7,"Brisbane"
"15265",8,"Brisbane"
"15266",7,"Brisbane"
"15267",11.1,"Brisbane"
"15268",8,"Brisbane"
"15269",7,"Brisbane"
"15270",8,"Brisbane"
"15271",11.1,"Brisbane"
"15272",7,"Brisbane"
"15273",8,"Brisbane"
"15274",7,"Brisbane"
"15275",8,"Brisbane"
"15276",7,"Brisbane"
"15277",7,"Brisbane"
"15278",7,"Brisbane"
"15279",7,"Brisbane"
"15280",7,"Brisbane"
"15281",8,"Brisbane"
"15282",7,"Brisbane"
"15283",7,"Brisbane"
"15284",7,"Brisbane"
"15285",6,"Brisbane"
"15286",8.9,"Brisbane"
"15287",6,"Brisbane"
"15288",8.9,"Brisbane"
"15289",7,"Brisbane"
"15290",7,"Brisbane"
"15291",8.9,"Brisbane"
"15292",8,"Brisbane"
"15293",8,"Brisbane"
"15294",6,"Brisbane"
"15295",6,"Brisbane"
"15296",7,"Brisbane"
"15297",8.9,"Brisbane"
"15298",7,"Brisbane"
"15299",8,"Brisbane"
"15300",6,"Brisbane"
"15301",6,"Brisbane"
"15302",8,"Brisbane"
"15303",8,"Brisbane"
"15304",6,"Brisbane"
"15305",6,"Brisbane"
"15306",7,"Brisbane"
"15307",8,"Brisbane"
"15308",7,"Brisbane"
"15309",6,"Brisbane"
"15310",7,"Brisbane"
"15311",6,"Brisbane"
"15312",8.9,"Brisbane"
"15313",7,"Brisbane"
"15314",7,"Brisbane"
"15315",6,"Brisbane"
"15316",5.1,"Brisbane"
"15317",7,"Brisbane"
"15318",6,"Brisbane"
"15319",7,"Brisbane"
"15320",7,"Brisbane"
"15321",9.9,"Brisbane"
"15322",7,"Brisbane"
"15323",7,"Brisbane"
"15324",6,"Brisbane"
"15325",7,"Brisbane"
"15326",4.1,"Brisbane"
"15327",2.9,"Brisbane"
"15328",5.1,"Brisbane"
"15329",2.9,"Brisbane"
"15330",7,"Brisbane"
"15331",7,"Brisbane"
"15332",7,"Brisbane"
"15333",7,"Brisbane"
"15334",7,"Brisbane"
"15335",8,"Brisbane"
"15336",8.9,"Brisbane"
"15337",6,"Brisbane"
"15338",5.1,"Brisbane"
"15339",7,"Brisbane"
"15340",7,"Brisbane"
"15341",5.1,"Brisbane"
"15342",4.1,"Brisbane"
"15343",7,"Brisbane"
"15344",7,"Brisbane"
"15345",11.1,"Brisbane"
"15346",7,"Brisbane"
"15347",7,"Brisbane"
"15348",7,"Brisbane"
"15349",8,"Brisbane"
"15350",8.9,"Brisbane"
"15351",8,"Brisbane"
"15352",7,"Brisbane"
"15353",8.9,"Brisbane"
"15354",5.1,"Brisbane"
"15355",5.1,"Brisbane"
"15356",8,"Brisbane"
"15357",8,"Brisbane"
"15358",7,"Brisbane"
"15359",8,"Brisbane"
"15360",7,"Brisbane"
"15361",8,"Brisbane"
"15362",6,"Brisbane"
"15363",8.9,"Brisbane"
"15364",7,"Brisbane"
"15365",8.9,"Brisbane"
"15366",8.9,"Brisbane"
"15367",8.9,"Brisbane"
"15368",6,"Brisbane"
"15369",6,"Brisbane"
"15370",8.9,"Brisbane"
"15371",8.9,"Brisbane"
"15372",8,"Brisbane"
"15373",6,"Brisbane"
"15374",8.9,"Brisbane"
"15375",8,"Brisbane"
"15376",6,"Brisbane"
"15377",7,"Brisbane"
"15378",8.9,"Brisbane"
"15379",8.9,"Brisbane"
"15380",8,"Brisbane"
"15381",4.1,"Brisbane"
"15382",8,"Brisbane"
"15383",7,"Brisbane"
"15384",8,"Brisbane"
"15385",11.1,"Brisbane"
"15386",8,"Brisbane"
"15387",7,"Brisbane"
"15388",5.1,"Brisbane"
"15389",6,"Brisbane"
"15390",5.1,"Brisbane"
"15391",8.9,"Brisbane"
"15392",8,"Brisbane"
"15393",4.1,"Brisbane"
"15394",8.9,"Brisbane"
"15395",5.1,"Brisbane"
"15396",7,"Brisbane"
"15397",6,"Brisbane"
"15398",5.1,"Brisbane"
"15399",7,"Brisbane"
"15400",8,"Brisbane"
"15401",6,"Brisbane"
"15402",7.8,"Brisbane"
"15403",6.8,"Brisbane"
"15404",5.8,"Brisbane"
"15405",5.8,"Brisbane"
"15406",5.8,"Brisbane"
"15407",3.9,"Brisbane"
"15408",5.8,"Brisbane"
"15409",4.9,"Brisbane"
"15410",3.9,"Brisbane"
"15411",3.9,"Brisbane"
"15412",5.8,"Brisbane"
"15413",3.9,"Brisbane"
"15414",3.9,"Brisbane"
"15415",4.9,"Brisbane"
"15416",3.9,"Brisbane"
"15417",6.8,"Brisbane"
"15418",5.8,"Brisbane"
"15419",4.9,"Brisbane"
"15420",2.9,"Brisbane"
"15421",3.9,"Brisbane"
"15422",3.9,"Brisbane"
"15423",7.8,"Brisbane"
"15424",3.9,"Brisbane"
"15425",7.8,"Brisbane"
"15426",7.8,"Brisbane"
"15427",9.7,"Brisbane"
"15428",3.9,"Brisbane"
"15429",3.9,"Brisbane"
"15430",5.8,"Brisbane"
"15431",3.9,"Brisbane"
"15432",7,"Brisbane"
"15433",4.1,"Brisbane"
"15434",2.9,"Brisbane"
"15435",5.1,"Brisbane"
"15436",6,"Brisbane"
"15437",5.1,"Brisbane"
"15438",5.1,"Brisbane"
"15439",7,"Brisbane"
"15440",8,"Brisbane"
"15441",5.1,"Brisbane"
"15442",2.9,"Brisbane"
"15443",2.9,"Brisbane"
"15444",8,"Brisbane"
"15445",12,"Brisbane"
"15446",6,"Brisbane"
"15447",7,"Brisbane"
"15448",5.1,"Brisbane"
"15449",7,"Brisbane"
"15450",4.1,"Brisbane"
"15451",7,"Brisbane"
"15452",2.9,"Brisbane"
"15453",2.9,"Brisbane"
"15454",4.1,"Brisbane"
"15455",4.1,"Brisbane"
"15456",4.1,"Brisbane"
"15457",5.1,"Brisbane"
"15458",6,"Brisbane"
"15459",8,"Brisbane"
"15460",2.9,"Brisbane"
"15461",6,"Brisbane"
"15462",5.1,"Brisbane"
"15463",5.1,"Brisbane"
"15464",8.9,"Brisbane"
"15465",7,"Brisbane"
"15466",8,"Brisbane"
"15467",2.9,"Brisbane"
"15468",2.9,"Brisbane"
"15469",7,"Brisbane"
"15470",11.1,"Brisbane"
"15471",7,"Brisbane"
"15472",5.1,"Brisbane"
"15473",6,"Brisbane"
"15474",4.1,"Brisbane"
"15475",2.9,"Brisbane"
"15476",2.9,"Brisbane"
"15477",1.9,"Brisbane"
"15478",1.9,"Brisbane"
"15479",6,"Brisbane"
"15480",7,"Brisbane"
"15481",2.9,"Brisbane"
"15482",2.9,"Brisbane"
"15483",4.1,"Brisbane"
"15484",7,"Brisbane"
"15485",6,"Brisbane"
"15486",5.1,"Brisbane"
"15487",4.1,"Brisbane"
"15488",4.1,"Brisbane"
"15489",6,"Brisbane"
"15490",7,"Brisbane"
"15491",5.1,"Brisbane"
"15492",7,"Brisbane"
"15493",6,"Brisbane"
"15494",6,"Brisbane"
"15495",2.9,"Brisbane"
"15496",2.9,"Brisbane"
"15497",6,"Brisbane"
"15498",8,"Brisbane"
"15499",4.1,"Brisbane"
"15500",4.1,"Brisbane"
"15501",4.1,"Brisbane"
"15502",2.9,"Brisbane"
"15503",4.1,"Brisbane"
"15504",4.1,"Brisbane"
"15505",7,"Brisbane"
"15506",5.1,"Brisbane"
"15507",4.1,"Brisbane"
"15508",5.1,"Brisbane"
"15509",2.9,"Brisbane"
"15510",4.1,"Brisbane"
"15511",8,"Brisbane"
"15512",5.1,"Brisbane"
"15513",2.9,"Brisbane"
"15514",5.1,"Brisbane"
"15515",4.1,"Brisbane"
"15516",4.1,"Brisbane"
"15517",5.1,"Brisbane"
"15518",4.1,"Brisbane"
"15519",4.1,"Brisbane"
"15520",11.1,"Brisbane"
"15521",12,"Brisbane"
"15522",12,"Brisbane"
"15523",9.9,"Brisbane"
"15524",1.9,"Brisbane"
"15525",9.9,"Brisbane"
"15526",11.1,"Brisbane"
"15527",5.1,"Brisbane"
"15528",4.1,"Brisbane"
"15529",8,"Brisbane"
"15530",8,"Brisbane"
"15531",4.1,"Brisbane"
"15532",4.1,"Brisbane"
"15533",5.1,"Brisbane"
"15534",4.1,"Brisbane"
"15535",6,"Brisbane"
"15536",6,"Brisbane"
"15537",4.1,"Brisbane"
"15538",4.1,"Brisbane"
"15539",2.9,"Brisbane"
"15540",6,"Brisbane"
"15541",5.1,"Brisbane"
"15542",5.1,"Brisbane"
"15543",6,"Brisbane"
"15544",6,"Brisbane"
"15545",8,"Brisbane"
"15546",5.1,"Brisbane"
"15547",2.9,"Brisbane"
"15548",4.1,"Brisbane"
"15549",5.1,"Brisbane"
"15550",5.1,"Brisbane"
"15551",4.1,"Brisbane"
"15552",8.9,"Brisbane"
"15553",8,"Brisbane"
"15554",2.9,"Brisbane"
"15555",5.1,"Brisbane"
"15556",2.9,"Brisbane"
"15557",4.1,"Brisbane"
"15558",5.1,"Brisbane"
"15559",5.1,"Brisbane"
"15560",6,"Brisbane"
"15561",7,"Brisbane"
"15562",5.1,"Brisbane"
"15563",6,"Brisbane"
"15564",5.1,"Brisbane"
"15565",6,"Brisbane"
"15566",5.1,"Brisbane"
"15567",4.1,"Brisbane"
"15568",4.1,"Brisbane"
"15569",4.1,"Brisbane"
"15570",8,"Brisbane"
"15571",6,"Brisbane"
"15572",8,"Brisbane"
"15573",5.1,"Brisbane"
"15574",12,"Brisbane"
"15575",4.1,"Brisbane"
"15576",6,"Brisbane"
"15577",4.1,"Brisbane"
"15578",6,"Brisbane"
"15579",8,"Brisbane"
"15580",5.1,"Brisbane"
"15581",7,"Brisbane"
"15582",8.9,"Brisbane"
"15583",5.1,"Brisbane"
"15584",6,"Brisbane"
"15585",6,"Brisbane"
"15586",6,"Brisbane"
"15587",6,"Brisbane"
"15588",7,"Brisbane"
"15589",7,"Brisbane"
"15590",9.9,"Brisbane"
"15591",6,"Brisbane"
"15592",5.1,"Brisbane"
"15593",6,"Brisbane"
"15594",6,"Brisbane"
"15595",11.1,"Brisbane"
"15596",5.1,"Brisbane"
"15597",7,"Brisbane"
"15598",4.1,"Brisbane"
"15599",4.1,"Brisbane"
"15600",7,"Brisbane"
"15601",8,"Brisbane"
"15602",6,"Brisbane"
"15603",6,"Brisbane"
"15604",7,"Brisbane"
"15605",4.1,"Brisbane"
"15606",4.1,"Brisbane"
"15607",5.1,"Brisbane"
"15608",6,"Brisbane"
"15609",8.9,"Brisbane"
"15610",8,"Brisbane"
"15611",7,"Brisbane"
"15612",6,"Brisbane"
"15613",7,"Brisbane"
"15614",7,"Brisbane"
"15615",7,"Brisbane"
"15616",8,"Brisbane"
"15617",7,"Brisbane"
"15618",7,"Brisbane"
"15619",8,"Brisbane"
"15620",8,"Brisbane"
"15621",7,"Brisbane"
"15622",7,"Brisbane"
"15623",7,"Brisbane"
"15624",8.9,"Brisbane"
"15625",6,"Brisbane"
"15626",5.1,"Brisbane"
"15627",8,"Brisbane"
"15628",8.9,"Brisbane"
"15629",6,"Brisbane"
"15630",5.1,"Brisbane"
"15631",5.1,"Brisbane"
"15632",7,"Brisbane"
"15633",6,"Brisbane"
"15634",8,"Brisbane"
"15635",7,"Brisbane"
"15636",7,"Brisbane"
"15637",6,"Brisbane"
"15638",7,"Brisbane"
"15639",7,"Brisbane"
"15640",4.1,"Brisbane"
"15641",9.9,"Brisbane"
"15642",7,"Brisbane"
"15643",8,"Brisbane"
"15644",7,"Brisbane"
"15645",6,"Brisbane"
"15646",5.1,"Brisbane"
"15647",9.9,"Brisbane"
"15648",8,"Brisbane"
"15649",7,"Brisbane"
"15650",6,"Brisbane"
"15651",6,"Brisbane"
"15652",6,"Brisbane"
"15653",8.9,"Brisbane"
"15654",7,"Brisbane"
"15655",7,"Brisbane"
"15656",7,"Brisbane"
"15657",6,"Brisbane"
"15658",8,"Brisbane"
"15659",8,"Brisbane"
"15660",7,"Brisbane"
"15661",8,"Brisbane"
"15662",6,"Brisbane"
"15663",7,"Brisbane"
"15664",6,"Brisbane"
"15665",8.9,"Brisbane"
"15666",6,"Brisbane"
"15667",8.9,"Brisbane"
"15668",8,"Brisbane"
"15669",6,"Brisbane"
"15670",6,"Brisbane"
"15671",6,"Brisbane"
"15672",6,"Brisbane"
"15673",7,"Brisbane"
"15674",2.9,"Brisbane"
"15675",6,"Brisbane"
"15676",6,"Brisbane"
"15677",7,"Brisbane"
"15678",6,"Brisbane"
"15679",8.9,"Brisbane"
"15680",6,"Brisbane"
"15681",8,"Brisbane"
"15682",7,"Brisbane"
"15683",6,"Brisbane"
"15684",6,"Brisbane"
"15685",7,"Brisbane"
"15686",4.1,"Brisbane"
"15687",7,"Brisbane"
"15688",5.1,"Brisbane"
"15689",7,"Brisbane"
"15690",8,"Brisbane"
"15691",7,"Brisbane"
"15692",7,"Brisbane"
"15693",8.9,"Brisbane"
"15694",7,"Brisbane"
"15695",7,"Brisbane"
"15696",7,"Brisbane"
"15697",5.1,"Brisbane"
"15698",4.1,"Brisbane"
"15699",8,"Brisbane"
"15700",7,"Brisbane"
"15701",7,"Brisbane"
"15702",7,"Brisbane"
"15703",8,"Brisbane"
"15704",6,"Brisbane"
"15705",6,"Brisbane"
"15706",6,"Brisbane"
"15707",5.1,"Brisbane"
"15708",9.9,"Brisbane"
"15709",8,"Brisbane"
"15710",8.9,"Brisbane"
"15711",7,"Brisbane"
"15712",6,"Brisbane"
"15713",6,"Brisbane"
"15714",7,"Brisbane"
"15715",6,"Brisbane"
"15716",4.1,"Brisbane"
"15717",8.9,"Brisbane"
"15718",8.9,"Brisbane"
"15719",8,"Brisbane"
"15720",6,"Brisbane"
"15721",4.1,"Brisbane"
"15722",6,"Brisbane"
"15723",4.1,"Brisbane"
"15724",7,"Brisbane"
"15725",7,"Brisbane"
"15726",9.9,"Brisbane"
"15727",6,"Brisbane"
"15728",6,"Brisbane"
"15729",6,"Brisbane"
"15730",7,"Brisbane"
"15731",6,"Brisbane"
"15732",7,"Brisbane"
"15733",8.9,"Brisbane"
"15734",8.9,"Brisbane"
"15735",8.9,"Brisbane"
"15736",8.9,"Brisbane"
"15737",8,"Brisbane"
"15738",8.9,"Brisbane"
"15739",7,"Brisbane"
"15740",7,"Brisbane"
"15741",8,"Brisbane"
"15742",7,"Brisbane"
"15743",7,"Brisbane"
"15744",7,"Brisbane"
"15745",8.9,"Brisbane"
"15746",8,"Brisbane"
"15747",8,"Brisbane"
"15748",6,"Brisbane"
"15749",6,"Brisbane"
"15750",6,"Brisbane"
"15751",8.9,"Brisbane"
"15752",7,"Brisbane"
"15753",8.9,"Brisbane"
"15754",7,"Brisbane"
"15755",8,"Brisbane"
"15756",8,"Brisbane"
"15757",6,"Brisbane"
"15758",8,"Brisbane"
"15759",6,"Brisbane"
"15760",7,"Brisbane"
"15761",7,"Brisbane"
"15762",8,"Brisbane"
"15763",8,"Brisbane"
"15764",6,"Brisbane"
"15765",8.9,"Brisbane"
"15766",6,"Brisbane"
"15767",6,"Brisbane"
"15768",8,"Brisbane"
"15769",8,"Brisbane"
"15770",7,"Brisbane"
"15771",6,"Brisbane"
"15772",8.9,"Brisbane"
"15773",6,"Brisbane"
"15774",8,"Brisbane"
"15775",6,"Brisbane"
"15776",2.9,"Brisbane"
"15777",6,"Brisbane"
"15778",5.1,"Brisbane"
"15779",7,"Brisbane"
"15780",4.1,"Brisbane"
"15781",5.1,"Brisbane"
"15782",5.1,"Brisbane"
"15783",4.1,"Brisbane"
"15784",4.1,"Brisbane"
"15785",7,"Brisbane"
"15786",4.1,"Brisbane"
"15787",6,"Brisbane"
"15788",8.9,"Brisbane"
"15789",8,"Brisbane"
"15790",6,"Brisbane"
"15791",5.1,"Brisbane"
"15792",4.1,"Brisbane"
"15793",5.1,"Brisbane"
"15794",6,"Brisbane"
"15795",7,"Brisbane"
"15796",4.1,"Brisbane"
"15797",8.9,"Brisbane"
"15798",8.9,"Brisbane"
"15799",6,"Brisbane"
"15800",6,"Brisbane"
"15801",6,"Brisbane"
"15802",5.1,"Brisbane"
"15803",4.1,"Brisbane"
"15804",6,"Brisbane"
"15805",4.1,"Brisbane"
"15806",5.1,"Brisbane"
"15807",6,"Brisbane"
"15808",13,"Brisbane"
"15809",8.9,"Brisbane"
"15810",8.9,"Brisbane"
"15811",7,"Brisbane"
"15812",7,"Brisbane"
"15813",5.1,"Brisbane"
"15814",6,"Brisbane"
"15815",1.9,"Brisbane"
"15816",5.1,"Brisbane"
"15817",4.1,"Brisbane"
"15818",6,"Brisbane"
"15819",5.1,"Brisbane"
"15820",4.1,"Brisbane"
"15821",6,"Brisbane"
"15822",5.1,"Brisbane"
"15823",6,"Brisbane"
"15824",8,"Brisbane"
"15825",5.1,"Brisbane"
"15826",8,"Brisbane"
"15827",5.1,"Brisbane"
"15828",2.9,"Brisbane"
"15829",4.1,"Brisbane"
"15830",5.1,"Brisbane"
"15831",4.1,"Brisbane"
"15832",6,"Brisbane"
"15833",5.1,"Brisbane"
"15834",5.1,"Brisbane"
"15835",6,"Brisbane"
"15836",5.1,"Brisbane"
"15837",2.9,"Brisbane"
"15838",4.1,"Brisbane"
"15839",4.1,"Brisbane"
"15840",8.9,"Brisbane"
"15841",11.1,"Brisbane"
"15842",12,"Brisbane"
"15843",2.9,"Brisbane"
"15844",5.1,"Brisbane"
"15845",6,"Brisbane"
"15846",4.1,"Brisbane"
"15847",4.1,"Brisbane"
"15848",9.9,"Brisbane"
"15849",9.9,"Brisbane"
"15850",14,"Brisbane"
"15851",8,"Brisbane"
"15852",8,"Brisbane"
"15853",6,"Brisbane"
"15854",8.9,"Brisbane"
"15855",7,"Brisbane"
"15856",2.9,"Brisbane"
"15857",8,"Brisbane"
"15858",7,"Brisbane"
"15859",7,"Brisbane"
"15860",6,"Brisbane"
"15861",7,"Brisbane"
"15862",4.1,"Brisbane"
"15863",6,"Brisbane"
"15864",7,"Brisbane"
"15865",9.9,"Brisbane"
"15866",8.9,"Brisbane"
"15867",7,"Brisbane"
"15868",5.1,"Brisbane"
"15869",9.9,"Brisbane"
"15870",5.1,"Brisbane"
"15871",4.1,"Brisbane"
"15872",7,"Brisbane"
"15873",7,"Brisbane"
"15874",4.1,"Brisbane"
"15875",2.9,"Brisbane"
"15876",8,"Brisbane"
"15877",2.9,"Brisbane"
"15878",2.9,"Brisbane"
"15879",5.1,"Brisbane"
"15880",8.9,"Brisbane"
"15881",12,"Brisbane"
"15882",8,"Brisbane"
"15883",6,"Brisbane"
"15884",2.9,"Brisbane"
"15885",5.1,"Brisbane"
"15886",2.9,"Brisbane"
"15887",7,"Brisbane"
"15888",8,"Brisbane"
"15889",2.9,"Brisbane"
"15890",6,"Brisbane"
"15891",4.1,"Brisbane"
"15892",5.1,"Brisbane"
"15893",5.1,"Brisbane"
"15894",4.1,"Brisbane"
"15895",4.1,"Brisbane"
"15896",2.9,"Brisbane"
"15897",4.1,"Brisbane"
"15898",8.9,"Brisbane"
"15899",5.1,"Brisbane"
"15900",5.1,"Brisbane"
"15901",6,"Brisbane"
"15902",6,"Brisbane"
"15903",4.1,"Brisbane"
"15904",4.1,"Brisbane"
"15905",4.1,"Brisbane"
"15906",2.9,"Brisbane"
"15907",1.9,"Brisbane"
"15908",6,"Brisbane"
"15909",12,"Brisbane"
"15910",7,"Brisbane"
"15911",6,"Brisbane"
"15912",5.1,"Brisbane"
"15913",6,"Brisbane"
"15914",4.1,"Brisbane"
"15915",4.1,"Brisbane"
"15916",5.1,"Brisbane"
"15917",5.1,"Brisbane"
"15918",4.1,"Brisbane"
"15919",5.1,"Brisbane"
"15920",6,"Brisbane"
"15921",8.9,"Brisbane"
"15922",7,"Brisbane"
"15923",5.1,"Brisbane"
"15924",1.9,"Brisbane"
"15925",6,"Brisbane"
"15926",5.1,"Brisbane"
"15927",5.1,"Brisbane"
"15928",6,"Brisbane"
"15929",5.1,"Brisbane"
"15930",9.9,"Brisbane"
"15931",7,"Brisbane"
"15932",7,"Brisbane"
"15933",7,"Brisbane"
"15934",2.9,"Brisbane"
"15935",6,"Brisbane"
"15936",6,"Brisbane"
"15937",4.1,"Brisbane"
"15938",6,"Brisbane"
"15939",9.9,"Brisbane"
"15940",9.9,"Brisbane"
"15941",7,"Brisbane"
"15942",6,"Brisbane"
"15943",8,"Brisbane"
"15944",6,"Brisbane"
"15945",8.9,"Brisbane"
"15946",8.9,"Brisbane"
"15947",6,"Brisbane"
"15948",5.1,"Brisbane"
"15949",6,"Brisbane"
"15950",7,"Brisbane"
"15951",7,"Brisbane"
"15952",5.1,"Brisbane"
"15953",7,"Brisbane"
"15954",6,"Brisbane"
"15955",8.9,"Brisbane"
"15956",7,"Brisbane"
"15957",5.1,"Brisbane"
"15958",6,"Brisbane"
"15959",11.1,"Brisbane"
"15960",7,"Brisbane"
"15961",7,"Brisbane"
"15962",7,"Brisbane"
"15963",5.1,"Brisbane"
"15964",5.1,"Brisbane"
"15965",7,"Brisbane"
"15966",7,"Brisbane"
"15967",11.1,"Brisbane"
"15968",8,"Brisbane"
"15969",8,"Brisbane"
"15970",11.1,"Brisbane"
"15971",6,"Brisbane"
"15972",5.1,"Brisbane"
"15973",6,"Brisbane"
"15974",7,"Brisbane"
"15975",6,"Brisbane"
"15976",6,"Brisbane"
"15977",5.1,"Brisbane"
"15978",9.9,"Brisbane"
"15979",6,"Brisbane"
"15980",8.9,"Brisbane"
"15981",9.9,"Brisbane"
"15982",7,"Brisbane"
"15983",8,"Brisbane"
"15984",8.9,"Brisbane"
"15985",6,"Brisbane"
"15986",8,"Brisbane"
"15987",7,"Brisbane"
"15988",6,"Brisbane"
"15989",6,"Brisbane"
"15990",5.1,"Brisbane"
"15991",5.1,"Brisbane"
"15992",6,"Brisbane"
"15993",7,"Brisbane"
"15994",5.1,"Brisbane"
"15995",7,"Brisbane"
"15996",7,"Brisbane"
"15997",8,"Brisbane"
"15998",5.1,"Brisbane"
"15999",4.1,"Brisbane"
"16000",7,"Brisbane"
"16001",7,"Brisbane"
"16002",7,"Brisbane"
"16003",7,"Brisbane"
"16004",7,"Brisbane"
"16005",6,"Brisbane"
"16006",7,"Brisbane"
"16007",8.9,"Brisbane"
"16008",5.1,"Brisbane"
"16009",6,"Brisbane"
"16010",8.9,"Brisbane"
"16011",11.1,"Brisbane"
"16012",8,"Brisbane"
"16013",7,"Brisbane"
"16014",12,"Brisbane"
"16015",7,"Brisbane"
"16016",5.1,"Brisbane"
"16017",8,"Brisbane"
"16018",7,"Brisbane"
"16019",8,"Brisbane"
"16020",7,"Brisbane"
"16021",8.9,"Brisbane"
"16022",8,"Brisbane"
"16023",6,"Brisbane"
"16024",6,"Brisbane"
"16025",6,"Brisbane"
"16026",6,"Brisbane"
"16027",6,"Brisbane"
"16028",8.9,"Brisbane"
"16029",6,"Brisbane"
"16030",8.9,"Brisbane"
"16031",7,"Brisbane"
"16032",8,"Brisbane"
